Time,Speed (cm/s)
14:18:52.322,0.058092787397690554
14:18:55.326,0.0
14:18:58.355,0.0
14:19:01.360,0.0
14:19:04.389,0.0
14:19:07.391,0.0
14:19:10.417,0.0
14:19:13.424,0.9451737873220133
14:19:16.447,3.241350981283029
14:19:19.457,4.4318115486135525
14:19:22.478,4.756668303259848
14:19:25.486,5.330659398435175
14:19:28.511,7.121818314944155
14:19:31.520,6.887570936990529
14:19:34.543,6.194664766338142
14:19:37.550,5.161944949941524
14:19:40.575,2.7887683378419186
14:19:43.587,3.381887094576181
14:19:46.608,2.4594486968349005
14:19:49.615,2.5849700385740193
14:19:52.637,2.8640464137432295
14:19:55.646,1.7166506676346165
14:19:58.670,2.943852889246151
14:20:01.711,3.399947590252635
14:20:04.734,2.527328765364921
14:20:07.741,2.051497811707784
14:20:10.768,2.524859509526916
14:20:13.772,3.2403448597780073
14:20:16.807,2.5674298536696014
14:20:19.838,2.7714862397368742
14:20:22.862,2.274831999340845
14:20:25.871,0.6624780276206114
14:20:28.896,0.2961884546318037
14:20:31.905,0.056230338967318515
14:20:34.926,0.9224238354278247
14:20:37.938,2.431668109704713
14:20:40.960,2.9715303696879816
14:20:43.967,3.980590835032274
14:20:46.992,3.2650408491527227
14:20:50.000,3.423161591764337
14:20:53.022,3.273579721989128
14:20:56.030,4.092427891828881
14:20:59.055,5.040926092346901
14:21:02.063,5.189544412916257
14:21:05.087,5.087733639544022
14:21:08.094,3.968093655831269
14:21:11.120,2.3445845740582207
14:21:14.126,1.9452791185599665
14:21:17.150,1.727986082642334
14:21:20.158,3.867501466936153
14:21:23.160,2.178365093553127
14:21:26.176,0.9577538903390206
14:21:29.184,1.8755858248352593
14:21:32.208,2.6189325339307192
14:21:35.216,2.0133888253021954
14:21:38.240,0.9419344825661113
14:21:41.246,1.7071102646260186
14:21:44.265,2.5281920644329516
14:21:47.278,1.242461123173885
14:21:50.293,1.229772453256347
14:21:53.342,2.2947600178862877
14:21:56.342,1.790511402273006
14:21:59.348,1.5943951094464037
14:22:02.367,1.3543025176392265
14:22:05.376,2.7732185844878083
14:22:08.400,2.716669720039614
14:22:11.406,2.3449670220126193
14:22:14.432,2.210668958932309
14:22:17.439,1.1320904300634882
14:22:20.464,1.6168417143447555
14:22:23.470,1.8358515230252284
14:22:26.496,1.14379556541915
14:22:29.502,0.6726724845263605
14:22:32.528,0.3745338690697965
14:22:35.538,0.3960751076593489
14:22:38.560,2.7789033259057376
14:22:41.574,3.068731560675163
14:22:44.592,1.8925901378385246
14:22:47.599,0.8136406240831262
14:22:50.621,4.1344536386196316
14:22:53.636,4.2381997631152455
14:22:56.655,3.9934175019674516
14:22:59.663,3.440490536178454
14:23:02.686,4.216585585621694
14:23:05.695,3.519133916975173
14:23:08.719,2.834424497725862
14:23:11.727,3.180470467446832
14:23:14.750,1.1862498908158492
14:23:17.759,1.0385833218650158
14:23:20.782,1.3816130107956244
14:23:23.791,2.0841917111254937
14:23:26.814,3.80663563198998
14:23:29.854,4.756234170524269
14:23:32.879,4.648468751814056
14:23:35.888,6.600933496270059
14:23:38.943,5.6643881687334865
14:23:41.951,6.454341077295341
14:23:44.976,6.428488728117993
14:23:47.988,4.038030021926935
14:23:51.013,3.7024724312547725
14:23:54.015,2.020055987639279
14:23:57.040,3.0873806774885177
14:24:00.049,5.875783676421739
14:24:03.070,7.807402324484438
14:24:06.077,7.621859255963215
14:24:09.102,4.424637555983267
14:24:12.146,2.8624500952699026
14:24:15.168,4.070180217359393
14:24:18.176,3.0661725796407286
14:24:21.204,2.111434118557904
14:24:24.240,2.34682636776057
14:24:27.263,1.2136240853831604
14:24:30.272,1.2205634395012153
14:24:33.296,0.4098348026965163
14:24:36.302,1.1017059314355233
14:24:39.329,1.3256805528562015
14:24:42.365,1.4183502194191462
14:24:45.392,4.6173169734933674
14:24:48.401,3.179280062761798
14:24:51.425,4.828680522760915
14:24:54.432,5.080822631784831
14:24:57.455,3.6551396976851316
14:25:00.463,3.8266335623465566
14:25:03.486,3.8925835354093823
14:25:06.526,4.264182524272556
14:25:09.552,4.588129931696978
14:25:12.559,4.64701254133549
14:25:15.584,4.615075541711907
14:25:18.593,2.9997199828677212
14:25:21.614,1.8072517911442345
14:25:24.655,0.7237269754170995
14:25:27.677,1.7623149533156874
14:25:30.687,0.7143766443485542
14:25:33.742,0.3251264799039797
14:25:36.756,0.13152298933519488
14:25:39.778,1.2567548470054195
14:25:42.784,0.54242759709797
14:25:45.806,0.16305549591805202
14:25:48.816,1.2990077238910314
14:25:51.838,3.5471389048010966
14:25:54.847,5.372591240875927
14:25:57.870,5.6185341105933
14:26:00.878,5.303038869811741
14:26:03.904,4.564382794356465
14:26:06.945,2.564116994937828
14:26:09.968,2.9545405803741303
14:26:12.977,3.6819891026990117
14:26:15.998,2.0147238356424624
14:26:19.008,1.859266801140054
14:26:22.015,4.877222079494855
14:26:25.025,0.8276348098681289
14:26:28.031,0.635478934550294
14:26:31.039,0.12084776485207836
14:26:34.049,0.34731778266996105
14:26:37.056,1.216132421277164
14:26:40.065,2.018280498657744
14:26:43.074,2.0513233667704753
14:26:46.079,2.28685070347558
14:26:49.121,3.901809085032925
14:26:52.161,4.214438556656158
14:26:55.200,3.376301564621498
14:26:58.207,3.082716467191321
14:27:01.210,3.3491880583722167
14:27:04.224,3.2886665932740646
14:27:07.245,3.866956267110544
14:27:10.260,1.831416246408384
14:27:13.261,1.7088647788988012
14:27:16.272,0.5768398418745249
14:27:19.279,0.29807944720897783
14:27:22.288,2.622353511583876
14:27:25.296,0.7213131841885976
14:27:28.304,0.3087592505652991
14:27:31.348,0.6241966907547651
14:27:34.352,3.3605631349874288
14:27:37.366,4.251237811635649
14:27:40.398,4.5816753367972085
14:27:43.405,3.3955644840692405
14:27:46.416,1.0958111949494378
14:27:49.422,1.076446260493283
14:27:52.433,1.1912594233605598
14:27:55.471,2.0365345353575144
14:27:58.544,3.0863725799070996
14:28:01.551,3.0347502851944466
14:28:04.590,3.4105753870660216
14:28:07.632,2.679772719291768
