Time,Speed (cm/s)
10:29:29.122,0.0
10:29:32.130,0.0
10:29:35.158,0.0
10:29:38.165,0.0
10:29:41.187,0.0
10:29:44.194,0.0
10:29:47.217,0.0
10:29:50.226,0.0
10:29:53.247,0.0
10:29:56.258,0.0
10:29:59.282,0.0
10:30:02.290,0.0
10:30:05.313,0.0
10:30:08.329,0.0
10:30:11.345,0.0
10:30:14.363,0.0
10:30:17.377,0.0
10:30:20.385,0.0
10:30:23.412,0.0
10:30:26.418,0.0
10:30:29.440,0.0
10:30:32.451,0.0
10:30:35.473,0.8419147960279356
10:30:38.481,2.035219942701527
10:30:41.506,2.641492218088086
10:30:44.546,2.2441928202115093
10:30:47.571,3.1634082129165297
10:30:50.577,3.949378327144619
10:30:53.601,4.578347094964562
10:30:56.611,5.708801440106428
10:30:59.635,2.6403699967974434
10:31:02.642,4.556817685679596
10:31:05.668,4.725878666367382
10:31:08.675,4.709663235590871
10:31:11.698,2.546209936403528
10:31:14.705,0.9024347535829208
10:31:17.730,0.7298662833936903
10:31:20.738,2.4163010542981933
10:31:23.761,8.124518618444252
10:31:26.769,9.606839175760806
10:31:29.793,10.818133053506124
10:31:32.801,7.433635507898901
10:31:35.825,4.6065565422167705
10:31:38.833,3.450289672025536
10:31:41.860,2.6699366873632404
10:31:44.895,3.4458871737094547
10:31:47.898,2.72387793959911
10:31:50.927,3.401934847749132
10:31:53.954,3.2931150615829448
10:31:56.993,4.884402512328519
10:32:00.019,4.025987564943145
10:32:03.026,3.69578963322866
10:32:06.049,4.283053582779935
10:32:09.058,1.5592884549798718
10:32:15.089,0.4354417685102939
10:32:18.146,0.6024596871451713
10:32:21.153,0.06205931850070948
10:32:24.187,0.0
10:32:27.216,0.0
10:32:30.241,3.5819688582868667
10:32:33.250,6.122183403166147
10:32:36.273,7.771826875400774
10:32:39.282,7.473061272493567
10:32:42.305,8.426453992760504
10:32:45.345,8.128517944488046
10:32:48.371,9.116991260017786
10:32:51.377,7.622714249273351
10:32:54.401,2.1981912585369
10:32:57.408,2.5148369812557223
10:33:00.434,2.6762031417342502
10:33:03.441,2.677907943172831
10:33:06.466,2.0599700812955453
10:33:09.473,1.4796673754549785
10:33:12.497,1.53941031263697
10:33:15.506,3.120946495456291
10:33:18.529,5.601573929630995
10:33:21.536,5.29562956723044
10:33:24.562,5.304154197772451
10:33:27.601,2.8267321330648114
10:33:30.626,2.953295507913238
10:33:33.632,1.4114713575685867
10:33:36.657,2.7005643302634437
10:33:39.667,1.427006172066983
10:33:42.690,0.8607673744153721
10:33:45.697,2.819943489758927
10:33:48.721,1.9229156779416154
10:33:51.767,3.892590330207805
10:33:54.783,4.128617550261715
10:33:57.793,3.221186201507529
10:34:00.817,3.2811520813688313
10:34:03.827,2.540379110387806
10:34:06.848,4.2108567742894
10:34:09.888,3.7683764403930353
10:34:12.952,1.8329470062762845
10:34:15.954,0.11833641938830451
10:34:18.977,1.226024685096622
10:34:21.987,1.581843619095005
10:34:25.007,9.076575144331672
10:34:28.017,13.274348283961968
10:34:31.042,12.12576528083273
10:34:34.048,8.41773110580317
10:34:37.074,5.444205167519175
10:34:40.082,5.061821695837822
10:34:43.113,6.126761032706632
10:34:46.146,4.141106969043533
10:34:49.170,2.6270786484222834
10:34:52.175,2.6637211651569084
10:34:55.202,2.942340478881269
10:34:58.208,3.6229160111086407
10:35:01.233,1.4572635381684715
10:35:04.274,2.5152770378963516
10:35:07.301,2.516894790664184
10:35:10.306,1.380954538511358
10:35:13.330,1.1281201299949304
10:35:16.338,0.6531470878363184
10:35:19.361,3.7145673039081464
10:35:22.370,1.3363528602362522
10:35:25.393,1.2565198154852706
10:35:28.438,1.399182145748083
10:35:31.459,4.007899698133229
10:35:34.466,3.859006253782313
10:35:37.492,2.345714160394824
10:35:40.531,2.8087307743848005
10:35:43.554,1.8253762713111878
10:35:46.561,1.0232429843935276
10:35:49.586,1.5456013777771327
10:35:52.593,2.2477269813428857
10:35:55.619,2.7182003130306707
10:35:58.624,2.9413012082861347
10:36:01.650,2.8717914611578435
10:36:04.656,2.270131691075624
10:36:07.682,0.1772363958436538
10:36:10.720,0.2826597162303419
10:36:13.749,0.2311823465434784
10:36:16.753,0.8214330846743204
10:36:19.776,1.2015591632540636
10:36:22.783,1.2331878231447677
10:36:25.808,2.199641215837207
10:36:28.850,3.013178845099622
10:36:31.872,1.7080414267586477
10:36:34.880,2.1988496808240927
10:36:37.905,1.907325674212527
10:36:40.954,1.438603726889392
10:36:43.970,2.3171771091959914
10:36:46.978,1.9040072514025697
10:36:50.001,2.980681274439474
10:36:53.009,4.301143608367965
10:36:56.034,2.8661903302414133
10:36:59.043,2.8224314885484905
10:37:02.067,3.096742664634529
10:37:05.105,3.91510996179357
10:37:08.128,3.6054197262225918
10:37:11.136,3.601969621165494
10:37:14.166,7.398576271704337
10:37:17.169,5.623014419043695
10:37:20.193,5.129156062274491
10:37:23.206,4.959519253601528
10:37:26.225,2.50321143669534
10:37:29.234,0.7128507613881706
10:37:32.256,0.7898182893601117
10:37:35.297,2.726228269534603
10:37:38.321,1.3115840658485134
10:37:41.329,1.1728730051904286
10:37:44.352,0.7815573911551492
10:37:47.361,3.932577648185201
10:37:50.385,4.929787206745813
10:37:53.425,5.531658788717775
10:37:56.450,5.320236363761199
10:37:59.457,8.796100949966885
10:38:02.486,8.818612356260909
10:38:05.520,10.597162555508529
10:38:08.547,6.171586879057824
10:38:11.552,2.122534508119456
10:38:14.576,0.5432571084345469
10:38:17.584,0.5498563596689253
10:38:20.609,3.4978678665301244
10:38:23.623,5.032134693341606
10:38:26.642,7.0859677496466125
10:38:29.653,7.798397655417474
10:38:32.673,2.5229755400358616
10:38:35.745,1.3102711326069076
10:38:38.770,1.333870029019241
10:38:41.777,1.2692599864909928
10:38:44.803,4.835238650883207
10:38:47.808,2.087471035562749
10:38:50.834,2.3966984842895065
10:38:53.842,3.38647590538432
10:38:56.868,2.9910585066563784
10:38:59.875,2.7902111485465406
10:39:02.898,3.540866265246665
10:39:05.937,2.763539585323621
10:39:08.963,4.1141026058435894
10:39:11.969,4.0140852669037494
10:39:14.992,4.520670746823504
10:39:18.005,3.094900573082617
10:39:21.025,2.0455186765754565
10:39:24.033,2.1940038213144777
10:39:27.057,2.628733644595979
10:39:30.064,4.790425750300304
10:39:33.092,5.723227568623172
10:39:36.129,5.7345123808496075
10:39:39.154,5.639498582334472
10:39:42.160,4.3843074317555235
10:39:45.184,4.0879770617984486
10:39:48.201,4.201651802372012
10:39:51.227,5.320752433718602
10:39:54.256,2.603565183716725
10:39:57.282,3.98596866193613
10:40:00.288,2.9498246463319155
10:40:03.344,4.212235489302165
10:40:06.355,4.747610555622098
10:40:09.379,5.708116710191814
10:40:12.391,6.309635309267207
10:40:15.407,6.673752475652886
10:40:18.418,9.059121786255067
10:40:21.448,13.692317200217097
10:40:24.448,7.911594812376082
10:40:27.480,1.5075640789326796
10:40:30.489,1.3337727407130815
10:40:33.507,0.49011356671902595
10:40:36.550,3.0127965145077593
10:40:39.570,3.293272678546206
10:40:42.577,3.424777076695631
10:40:45.601,3.7387081314633663
10:40:48.610,5.0525389269970855
10:40:51.634,3.5703540152040496
10:40:54.673,3.4697877905306673
10:40:57.697,3.5882501888439986
10:41:00.705,5.20546694918942
10:41:03.730,3.546601181585844
10:41:06.737,2.921523978422771
10:41:09.769,4.59884361945488
10:41:12.772,3.6908489004945353
10:41:15.793,4.349398946228493
10:41:18.801,5.169020082129958
10:41:21.826,3.084158245814928
10:41:24.869,1.8381870738977306
10:41:27.890,3.0276877692942823
10:41:30.897,2.684958238735856
10:41:33.921,2.0991371365508984
10:41:36.960,0.4247400172124664
10:41:39.991,1.0275329646490048
10:41:42.994,0.9966133953441787
10:41:46.018,5.090235857630755
10:41:49.023,6.303890864581499
10:41:52.051,6.445018926124803
10:41:55.090,5.142511649669274
10:41:58.147,2.545794706579449
10:42:01.161,1.6134366988605715
10:42:04.188,1.9573802563792235
10:42:07.217,3.8012303427288288
10:42:10.241,1.1682527491630663
10:42:13.251,1.630868860633778
10:42:16.276,2.5550138728090057
10:42:19.281,3.561180952753905
10:42:22.306,3.981243008205685
10:42:25.345,3.885812619423788
10:42:28.370,3.781353903349209
10:42:31.380,5.192414925604617
10:42:34.403,5.313013398608299
10:42:37.411,4.749146723428822
10:42:40.435,3.0901471544724917
10:42:43.442,2.0714803063200726
10:42:46.466,2.1551680685362147
10:42:49.474,1.5269807004311982
10:42:52.499,3.9113317629334885
10:42:55.507,4.233394344752913
10:42:58.532,4.8599216524614794
10:43:01.543,4.326092466156602
10:43:04.564,4.265697717918437
10:43:07.571,3.7014678018051343
10:43:10.592,3.6261936177879206
10:43:13.605,3.7248914843721033
10:43:16.626,7.897256928724029
10:43:19.634,6.829140402685282
10:43:22.658,6.88002473607263
10:43:25.698,3.925621690205731
10:43:28.721,1.8329386088395523
10:43:31.732,0.9370610179500259
10:43:34.755,0.7154649473453362
10:43:37.764,2.0928601594109404
10:43:40.785,0.7153247149281676
10:43:43.828,0.8456753984940564
10:43:46.853,1.0909400169922152
10:43:49.861,1.2977296282759356
10:43:52.884,1.5289247081410209
10:43:55.924,0.3404225897957929
10:43:58.948,2.2299075323172644
10:44:01.953,3.3922801465313532
10:44:04.979,2.8075568357599474
10:44:07.987,2.7009109479846694
10:44:11.011,3.081182460498914
10:44:14.020,1.7161229479793667
10:44:17.043,1.7633564850875973
10:44:20.050,1.523944814945717
10:44:23.076,2.1961661318658123
10:44:26.146,1.7706668830083974
10:44:29.169,1.4039228716497512
10:44:32.177,1.3382479275843107
10:44:35.201,2.125860250859649
10:44:38.215,3.7003141427148933
10:44:41.237,4.14601465457914
10:44:44.241,2.8995816210975325
10:44:47.268,2.5147299719634675
10:44:50.275,1.2492200205955635
10:44:53.297,2.055434724408482
10:44:56.306,2.049177961666636
10:44:59.330,2.819694313026443
10:45:02.339,2.960216123793463
10:45:05.364,3.4107383518759193
10:45:08.401,2.8638256875561487
10:45:11.426,3.7686469481111833
10:45:14.435,3.4255448838603906
10:45:17.460,3.3807426183543727
10:45:20.465,2.4048295306190366
10:45:23.489,2.2750746232634964
10:45:26.529,3.6399639336964467
10:45:29.553,4.420633791325
10:45:32.563,5.183329309877732
10:45:35.586,8.273370439751258
10:45:38.628,7.376832536748688
10:45:41.652,5.970127467973969
10:45:44.657,3.112602515271992
10:45:47.681,3.133458030621274
