Time,Speed (cm/s)
12:37:46.234,1.1892149635081877
12:37:49.239,0.9528223956824188
12:37:52.246,1.6501861009620782
12:37:55.255,1.6617062785504
12:37:58.258,4.232291011082235
12:38:01.266,4.9461432879272
12:38:04.276,4.193930455110634
12:38:07.278,4.129386112093548
12:38:10.287,3.031424237515883
12:38:13.304,2.829187717394223
12:38:16.335,3.9036759454568353
12:38:19.343,2.941728600958692
12:38:22.352,5.609049014399707
12:38:25.356,4.834160809593838
12:38:28.363,4.203987902603606
12:38:31.371,4.769052365912301
12:38:34.375,3.8163686782204618
12:38:37.383,4.56526536400604
12:38:40.392,3.8141818315202447
12:38:43.397,3.896118551929757
12:38:46.404,1.582760618950176
12:38:49.411,2.3284542716429986
12:38:52.416,3.284527412251933
12:38:55.424,3.88489360476098
12:38:58.432,4.301245623556993
12:39:01.439,3.4449717159514934
12:39:04.445,2.0334237777095483
12:39:07.453,1.3207528874774175
12:39:10.459,2.1735179228278136
12:39:13.464,4.287259000059795
12:39:16.472,5.137162508256285
12:39:19.480,3.678092343157999
12:39:22.487,0.6180527316938405
12:39:25.492,0.09564680818613151
12:39:28.501,2.037500762609843
12:39:31.508,3.338902823151893
12:39:34.516,4.1375627918025195
12:39:37.520,2.19008350699403
12:39:40.530,0.3032785968871792
12:39:43.535,0.0
12:39:46.539,0.4613185403467549
12:39:49.549,1.8241645811119291
12:39:52.556,2.994038430470076
12:39:55.560,4.003423703192194
12:39:58.569,2.842320276249632
12:40:01.577,2.2157134844757405
12:40:04.584,1.9555569436404459
12:40:07.588,3.9120377869369456
12:40:10.598,3.550662639090114
12:40:13.604,3.9820421196402815
12:40:16.608,2.9017712246699228
12:40:19.617,3.248430970858809
12:40:22.625,3.58553809105301
12:40:25.633,3.697372698201231
12:40:28.637,3.358591010577886
12:40:31.647,4.2460378831636705
12:40:34.653,2.6118850531365463
12:40:37.657,2.0999518266278416
12:40:40.664,1.6887748916950431
12:40:43.673,4.033259358893867
12:40:46.677,4.227170565414511
12:40:49.686,5.366940665187582
12:40:52.692,6.396250840683051
12:40:55.701,3.1163211087162677
12:40:58.706,4.366734921622202
12:41:01.713,2.275588469759553
12:41:04.723,3.035272438698607
12:41:07.726,2.9142339408736353
12:41:10.734,3.210037783367486
12:41:13.741,2.1143873067885277
12:41:16.746,1.700660769330625
12:41:19.753,2.3302976890258096
12:41:22.762,1.5150312489880526
12:41:25.769,0.489662666531863
12:41:28.779,3.0815151811531174
12:41:31.782,4.427217313340979
12:41:34.788,5.602430774398066
12:41:37.794,3.597093558637377
12:41:40.803,2.0905238737120357
12:41:43.809,1.9041936356294484
12:41:46.818,2.809815467163775
12:41:49.821,2.9010348429824377
12:41:52.830,2.9467785084127507
12:41:55.837,2.790001101735263
12:41:58.848,1.1863668033059285
12:42:01.851,0.5467139635137678
12:42:04.859,2.4830388363041482
12:42:07.865,3.098576493203869
12:42:10.869,4.603928946453785
12:42:13.878,3.897537296051635
12:42:16.887,2.5761716951184668
12:42:19.890,2.4286248093474243
12:42:22.900,1.885781584474861
12:42:25.907,2.9557641242073633
12:42:28.914,2.327048604031127
12:42:31.919,2.7624283648575583
12:42:34.929,2.3484227082088847
12:42:37.934,1.7552005476037473
12:42:40.938,2.585262685317623
12:42:43.947,4.951856121894589
12:42:46.954,5.451992532715141
12:42:49.962,5.944145990263051
12:42:52.967,4.328660213046161
12:42:55.974,3.3299971832449806
12:42:58.983,3.871407072033837
12:43:01.987,2.6980785988103833
12:43:04.993,2.841053532769192
12:43:08.004,3.065001121989999
12:43:11.012,4.637547149380996
12:43:14.014,3.7186170806074212
12:43:17.023,3.0370830546076046
12:43:20.030,3.4455868105850596
12:43:23.038,3.0101583409408215
12:43:26.043,2.462953055785318
12:43:29.051,3.373107165243373
12:43:32.055,1.946817910766854
12:43:35.063,3.122189479328398
12:43:38.071,5.944740661815779
12:43:41.079,6.124154036576157
12:43:44.083,5.737090226902745
12:43:47.093,3.5403497768572545
12:43:50.099,1.274481231566598
12:43:53.107,0.8381826788679029
12:43:56.111,2.386334914309779
12:43:59.118,1.2808513270178268
12:44:02.127,0.39230021112263896
12:44:05.135,1.515015970044219
12:44:08.139,0.6619672498062527
12:44:11.149,1.1911842782152469
12:44:14.158,1.3738996384143787
12:44:17.161,1.503845256815574
12:44:20.167,1.4009056095623464
12:44:23.175,1.4217506872267862
12:44:26.180,4.101692979034263
12:44:29.188,3.8988520362889836
12:44:32.196,4.1300145888397495
12:44:35.199,1.9066462951758647
12:44:38.208,0.9321288249084694
12:44:41.216,0.45270600961761703
12:44:44.224,1.0987771134099318
12:44:47.228,1.3244659063721176
12:44:50.237,1.5526237768410343
12:44:53.244,2.188028478723767
12:44:56.250,1.361116449398602
12:44:59.257,1.6185862209591138
12:45:02.267,0.9958379259228183
12:45:05.272,0.7002146242457293
12:45:08.276,0.29808073347477854
12:45:11.284,2.8784431177812726
12:45:14.292,3.4748678993946465
12:45:17.300,3.0448299669897705
12:45:20.305,1.7862488203156193
12:45:23.312,0.359961980413511
12:45:26.321,1.4095781595460986
12:45:29.325,3.0059264457423795
12:45:32.333,3.46158623716305
12:45:35.340,3.7427725214991314
